repo_id;label;url;new_message1;Decision;Rationale;predicted_decision;predicted_rationale
5;0;https://github.com/spring-projects/spring-boot/commit/e293008c3fefd03931b08c66983b7261dd276c5c;Rename redis starter to  <file_name> -boot-starter-data-redis  <enter> Closes <issue_link> ;1;1;1;1
5;0;https://github.com/spring-projects/spring-boot/commit/e258884dd391a61994192a8e85f4cf7f0c99fa9d;Polish doc  <enter> Closes <issue_link> ;1;1;1;0
5;0;https://github.com/spring-projects/spring-boot/commit/f527c4b88cd4975910a0a6cccfdfec1db5b728b2;Add reference to migration guide  <enter> Closes <issue_link> ;1;1;1;0
5;0;https://github.com/spring-projects/spring-boot/commit/0515ca0dd02fec54d438d45afbf95db1b5f41353;Auto configure micrometer cache metrics  <enter> Closes <issue_link> ;1;1;0;0
5;0;https://github.com/spring-projects/spring-boot/commit/26158c1ee2f169305d2f4045b7cd7d02fd051ace;Add default order for  <file_name> <enter> Closes <issue_link> ;1;1;1;1
5;0;https://github.com/spring-projects/spring-boot/commit/e28b98c59d43190b5ca8ea3ae4deac50c9737766;Remove multi config <iden> extension  <enter> Closes <pr_link> ;1;1;1;1
5;1;https://github.com/spring-projects/spring-boot/commit/8fe49eb9f704d5f2a9ace9b6a714438ee7623a0b;Polish ;0;0;0;0
5;0;https://github.com/spring-projects/spring-boot/commit/c5d44cdae4c9f011cc88904458ff5f7dde0d7b53;Fix build failure  <enter> More change to use the http <iden> driver <enter> See  <issue_link>  <enter>  Closes <issue_link> ;1;1;1;1
5;0;https://github.com/spring-projects/spring-boot/commit/540dca7bdde387f17563111bbe24a6519eba6396;Revisit <iden> configuration structure  <enter> This commit removes the `client` namespace for <iden> as the component that is created is `<iden>`, not `InfluxDBClient` or something. <enter> This aligns with all the other url/user/password properties Spring Boot provides already <enter> See  <pr_link> ;1;1;0;0
5;0;https://github.com/spring-projects/spring-boot/commit/eaa34874e8890d1c96c9a98954cb5fc46322709b;Polish 'Allow customization of <iden>'  <enter> Closes <pr_link> ;1;1;0;0
5;0;https://github.com/spring-projects/spring-boot/commit/efdf451e6ed779ffdceede35ee9663850d4c800a;Polish 'Auto-detect jOOQ dialect'  <enter> Closes <pr_link> ;1;1;1;1
5;0;https://github.com/spring-projects/spring-boot/commit/ae3225e76e6f5e7d7680bfd9b5cca9da13a6efbc;Mention that <iden> requires commons-pool2  <enter> We intend to remove this limitation in a future milestone but as the <iden> auto-configuration requires `commons-pool2`, this commit updates the How-To to mention that. <enter> See  <pr_link> ;1;1;1;1
5;2;https://github.com/spring-projects/spring-boot/commit/50b3b3025a60b9b96aca2d93d18f855624063b2e;Fix broken build ;0;1;1;1
5;0;https://github.com/spring-projects/spring-boot/commit/775231e3e908459ac2f6406bbec522725a8aa78f;Upgrade to Mysql <version>  <enter> Closes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/84a12c843603605364b710b38e97e680b2224f01;Upgrade to <iden> <version>  <enter> Closes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/4e79bb1cff2a938cea99323c0d7122ec9edfcfd7;Disable bean method proxying in <iden>  <enter> Closes <issue_link> ;1;1;0;0
5;0;https://github.com/spring-projects/spring-boot/commit/9c408babfa28b7c5b202dbd724e1db5646ba746e;Upgrade to <iden> <version>  <enter> Closes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/56ded38f5d6b6cc1d3e7a6bd6d131a7dac33b0c9;Generate default values from <iden> and <iden> .ZERO  <enter> Closes <issue_link> ;1;1;1;0
5;0;https://github.com/spring-projects/spring-boot/commit/7948c0e3998616ddeda9f9ea787bf38162ec2f74;Upgrade to Freemarker <version>  <enter> Closes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/1ee8c53b9089c04e64117956172fa79ccf98511f;Upgrade to spring-javaformat <version>  <enter> Closes <issue_link> ;1;1;0;1
5;2;https://github.com/spring-projects/spring-boot/commit/a37c170376156f1cd94e6c15d0d253201ca7a491;Try to make  <file_name>  less flakey  <enter> Closes <issue_link> ;0;1;1;1
5;0;https://github.com/spring-projects/spring-boot/commit/4933b2688fd2114c75f8f4835d9f27bbd08165c9;Align with changes in latest <iden> snapshots  <enter> See  <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/c4d44574b20c49639937c043a8b784c6a72f01da;Correct link to <iden> MarkupTemplateEngine documentation  <enter> See  <pr_link> ;1;1;1;0
5;0;https://github.com/spring-projects/spring-boot/commit/15793b1abc9b999ae421e8942246574d4613c5d7;Upgrade to Jetty <version>  <enter> Closes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/103e072836d8fb8ed5f5ad1a277321b8774a58b6;Upgrade to Thymeleaf Extras Java8time <version>  <enter> Closes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/85c0b44dcbbe4d201f8b7fd72a97c31c2d07a3ec;Test that <iden> works when thread is interrupted  <enter> Previously, RandomAccessDataFile used a semaphore and acquired it interruptibly. This meant that an interrupted thread was unable to access the file. Notably, this would prevent <iden> from loading classes or resources on an interrupted thread. <enter> The previous commit ( <otherCommit_link> ) updates RandomAccessDataFile to acquire the semaphore uninterruptibly. This commit adds a test to <iden> to verify that it can now load a resource from an interrupted thread. <enter>  Closes <pr_link> ;1;1;1;1
5;0;https://github.com/spring-projects/spring-boot/commit/0741c90489c94c7a15a415013301f40f93caae05;Avoid blocking on a <iden> indefinitely  <enter> Closes <issue_link> ;1;1;1;1
5;0;https://github.com/spring-projects/spring-boot/commit/6c8f8c9d827a5340f9e6493c14d8c252d1f0d52a;Better diagnotics when ESCF subclass breaks with custom management port  <enter> When a custom management.port is used, the child context is configured with an <iden> bean that has the same class as the parent contextâs <iden> bean. This ensures that the child context uses the same type of embedded container as its parent when there are multiple embedded containers on the classpath. It also causes a failure when the custom <iden> subclass cannot be instantiated, for example because itâs an anonymous inner-class. <enter> This commit improves the diagnostics so that we fail fast with an information exception message when we detect that the embedded servlet container factory beanâs class cannot be instantiated. <enter>  Closes <issue_link> ;1;1;1;1
5;0;https://github.com/spring-projects/spring-boot/commit/28cd017347e70506696f375931cf26135ea4ef9d;Upgrade to Thymeleaf Extras Java8time <version>  <enter> Closes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/6b199c84d77bd50a9eea2203ce700f590edbd88d;Upgrade to Jackson <version>  <enter> Closes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/376e7fdfa1d02986e86fb4ecfd5536e2452f8510;Document profile activation limitation of .spring-boot-devtools.properties <enter>  Closes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/6dc14af92dbfa7b5281072d9fdde241ce0da3679;Update view of bean types when an override is detected  <enter> Previously, when a bean was overridden and its type changes,  <file_name>  could be left with a stale view of the bean's type. This would lead to incorrect bean condition evaluation as conditions would match or not match based on the bean's old type. <enter> This commit updates the type registry to refresh its view of a bean's type when its definition changes. <enter>  Closes <issue_link> ;1;1;1;1
5;0;https://github.com/spring-projects/spring-boot/commit/55dd975c774e62c66fe3bc469b0189a5426ddd05;Upgrade to Jackson <version>  <enter> Closes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/6761747e391ccd113b7d7dd970970c037d803f54;Upgrade to Reactor Bom <iden>  <enter> Closes <issue_link> ;1;1;0;0
5;0;https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146;Disable <iden>'s shutdown hook by default  <enter> <iden> enables its shutdown hook by default. When the JVM is exiting, this creates a race between logging that happens during the application context being closed and <iden> being shut down such that the logging is lost. <enter> This commit updates  <file_name>  so that it produces a custom sub-class of <iden> that disables the shutdown hook by default. In addition to solving the problem described above, this also aligns the <iden> logging system with the logging.register-shutdown-hook property which defaults to false. <enter>  Closes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/e91500616179c70e15b2141fa739cf03d683296b;Use sha256 hashes for Docker base images to ensure repeatability  <enter> Closes <issue_link> ;1;1;0;0
5;1;https://github.com/spring-projects/spring-boot/commit/83a6f02ec483f5f1f371a471466f3e40c47b4e0c;Polish ;0;0;0;0
5;0;https://github.com/spring-projects/spring-boot/commit/96f6f42b32af8da7166586fb456d56fccd2084f9;Upgrade to Jetty <version>  <enter> Closes <issue_link> ;1;1;0;1
5;3;https://github.com/spring-projects/spring-boot/commit/6075682e64ae2cb3b30db04f717358038556d9a3;Polishing  <enter>  - Code formatting  - Javadoc warnings  - Deprecation warnings ;1;0;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/1735fac3ab576be5a05439ac1cfe9227a84269fe;Upgrade to <iden> <version>  <enter> Closes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/0b1966d086c47accd0b929d01cd130dae5511c06;Upgrade to Reactor <iden>  <enter> Closes <issue_link> ;1;1;0;0
5;0;https://github.com/spring-projects/spring-boot/commit/4ec95b8308cd301d74e160a7c1a6109c6ee9b64c;Ensure that  <file_name>  destroys underlying controller  <enter> Closes <issue_link> ;1;1;1;1
5;0;https://github.com/spring-projects/spring-boot/commit/36981259a54c82e3d6bccf39dbfc347faa6b8f46;Document that <iden> commands written in <iden> are not supported  <enter> Closes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/c9427191ee7e6175493b6557e2f604213ce8342c;Set TCCL before initialising test class in  <file_name> <enter> Closes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b;Fix  <file_name> â?handling of profiles activated by a file  <enter> Previously,  <file_name>  used a <iden> with no PathTransformer. If a  <file_name>  file contains a file-activated profile this would result in an NPE within Maven. This was made worse by the NPE not being included in the resulting failure message which hampered diagnosis of the problem. <enter> This commit updates  <file_name>  to configure its <iden> with a PathTransformer. It also improves the failure message thatâs created from any problems that are reported by Maven while determining the active profiles to include a problemâs exception if it has one. <enter>  Closes <issue_link> ;1;1;1;1
5;0;https://github.com/spring-projects/spring-boot/commit/de6c406260e7f6004ece2e1c9bc9f8e815a29c0c;Upgrade to Tomcat <version>  <enter> Closes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/34e602652c29924b5806ee0582f4ff2bef31f502;Polish new layered jar support ;1;1;1;1
5;0;https://github.com/spring-projects/spring-boot/commit/70ead7113d816d2ee37e31e1c92cc58a0cbb0a35;Upgrade to Jetty <version>  <enter> Closes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/330881db7888b271708f7835b10761f883f8db17;Start building against snapshots for Spring Data <iden> SR10  <enter> See  <issue_link> ;1;1;0;0
5;0;https://github.com/spring-projects/spring-boot/commit/de042114afe8536986a60cd62359f72b6fea8432;Upgrade to Jetty Reactive Httpclient <version>  <enter> Closes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/d8cead5457fad85bfba6de6f7e571603009184ea;Use accessor for in-progress async count added in <iden> <version>  <enter> Closes <issue_link> ;1;1;1;0
5;0;https://github.com/spring-projects/spring-boot/commit/7d1164c279bf7d06b98674376e8d659e4970fde3;Upgrade to Ehcache3 <version>  <enter> Closes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/9c14ed3502c0d997a7e5b2bab77841f985d85cdc;Remove stale <iden> source from src/main/groovy in the <iden> plugin  <enter> Closes <issue_link> ;1;1;1;0
5;0;https://github.com/spring-projects/spring-boot/commit/aae5d11d5d799d0285d252a092fe23b92a385ec1;Upgrade to Embedded Mongo <version>  <enter> Closes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/a491727b7c9610bf1ea86d30ce3b7ffefe5f3a60;Avoid creating unnecessary garbage during <iden> normalization  <enter> Closes <issue_link> ;1;1;1;1
5;0;https://github.com/spring-projects/spring-boot/commit/ead1304bb51c921202673a85e8a573d72f3f263e;Upgrade to Spring AMQP <version>  <enter> Closes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/ebcc53a9b746b8c9420361fecd1770e3cdcef134;Include tasks with custom triggers in scheduledtasks endpoint output  <enter> Closes <issue_link> ;1;1;1;0
5;0;https://github.com/spring-projects/spring-boot/commit/d08c84af421e3fc1ed1020dfe561a65d6d8e8801;Ensure that  <file_name>  runs before <iden>  <enter> Closes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/eb96cdffd25b735d4f6f27816ade263e1fa4333e;Upgrade to Reactor Bom <iden>  <enter> Closes <issue_link> ;1;1;0;0
5;0;https://github.com/spring-projects/spring-boot/commit/f364439825c172500f2ecb5395a74e5745353901;Upgrade to Flyway <version>  <enter> Closes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/4d6e8ca20503dcfa2c02c0ef32668c2d17d34a40;Upgrade to Tomcat <version>  <enter> Closes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/3a887151e6f9f67062ed8f2a7d3f593a1ee2cff9;Remove use of regular expressions in <iden> profile-based doc matching  <enter> Closes <issue_link> ;1;1;1;0
5;0;https://github.com/spring-projects/spring-boot/commit/524a68209a476fd8e842faa34d8838b888018568;Upgrade to Spring AMQP <version>  <enter> Closes <issue_link> ;1;1;0;1
5;1;https://github.com/spring-projects/spring-boot/commit/e16c9d4e7681965598ee5a3277900b8449b4a615;Polishing ;0;0;0;0
5;0;https://github.com/spring-projects/spring-boot/commit/6d78066a3a20a2b8639a97904b43deb6add9ade2;Ensure that AWTError from  <file_name>  does not prevent app starting  <enter> Closes <issue_link> ;1;1;1;1
5;0;https://github.com/spring-projects/spring-boot/commit/7e9a974cc06e779c11ea4c5ad499f29b233103b3;Upgrade to Webjars Locator Core <version>  <enter> Closes <issue_link> ;1;1;0;0
5;0;https://github.com/spring-projects/spring-boot/commit/64adcaa28535a45ec8dea5362951f609cbd472ae;Upgrade to Jboss Logging <version>  <enter> Closes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/b3cf5665d1252ea62581ad23ef7eaa60050155c1;Upgrade to Jakarta Annotation <version>  <enter> Closes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/222fda447c426d91b085d86a7d40ee013bb3ec73;Upgrade to jOOQ <version>  <enter> Closes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/eb834bbce8f172258635fa9c1ac646ddfa25ccd9;Upgrade to Jboss Transaction Spi <version>  <enter> Closes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/11b7fd832d15856244bcaf3b1ec031e9eb1b6dc6;"Report non-matching outer class conditions  <enter> Update  <file_name>  so that, whenever a negative outcome is added for a source, any existing outcomes for inner classes of that source are updated with a non-matching outcome that indicates that the outer configuration did not match. <enter> Conditions are evaluated in two phases; PARSE_CONFIGURATION first and REGISTER_BEAN second. If a parent classâs conditions match in PARSE_CONFIGURATION then its inner classes will have their PARSE_CONFIGURATION conditions evaluated. If they all match, the inner class will be reported as a positive match in the auto-configuration report even if the outer class does not match as a result of the subsequent evaluation of a REGISTER_BEAN condition. <enter>  Fixes <issue_link> ";1;1;0;1
