;Decision1;Rationale1;URL1;Decision2;Rationale2;URL2;Relationship;Alpha
899;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Similar;0.6479495763778687
900;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Fix a regression in combining cache headers;This was introduced with our migration to Kotlin. Iterating over the indices of the header names doesnt work because header names are not distinct.;https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da;Similar;0.5788293480873108
901;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Include prerequisites in the releasing guide.;to provide necessary information for users;https://github.com/square/okhttp/commit/99b83a3b20e6fe22b6ea587599fde1423056af2d;Similar;0.5268974304199219
902;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";https://github.com/square/okhttp/commit/bc6776c751b4cd93551a2a20f56429bb78296829;Similar;0.7450311183929443
903;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;https://github.com/square/okhttp/commit/59e68cd2bcba789e7faca70f8910afd2edeed2be;Similar;0.7236765027046204
904;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;https://github.com/square/okhttp/commit/aac6c8da0720c53ccd8aa8385f8f250f78a7b61c;Similar;0.7159186005592346
905;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Rename <method_name> to <iden()>;I prefer signed;https://github.com/square/okhttp/commit/137e7de0454f10160370f105ac7d9d2fc5403c84;Similar;0.7225250005722046
906;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Fixup <file_name> so that its worthy of production use.;This changes the default from the insecure 1024-bit <iden> to a secure 256-bit <iden> key. It adds a new option to use <iden> keys for interoperating with older clients.;https://github.com/square/okhttp/commit/db2ae92156242255a0d42caaf50c7801e79de917;Similar;0.6316705942153931
907;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Support client authentication in <file_name>;client authentication;https://github.com/square/okhttp/commit/d908a676c25b6b3d547b45a9970f4bfb7a358010;Similar;0.574249267578125
908;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Remove <iden>-mode <iden> cipher suites;This removes the following cipher suites as supported-by-default;https://github.com/square/okhttp/commit/ea014716fd2a8712ee39888725f91bed43148cd3;Similar;0.5890663862228394
909;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Fix Javadoc builds with the jsr305 dependency  ;Because multiple modules share a package we need to share the dependency on everything in package-info.java;https://github.com/square/okhttp/commit/e7e22feb12244b455c8f4961d7eeab7cd21965fe;Similar;0.599083423614502
910;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Make the  <file_name>  a little better.  <enter> <iden> threads by their URLs. Dont follow all fragments of the same <iden>;"For better organization; to prevent following all fragments of the same <iden>";https://github.com/square/okhttp/commit/ca76167504d5323f2a8c1011402907b9a755585c;Similar;0.5950263738632202
911;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Inject a leading . for better matching under <file_name> <enter> Closes : <issue_link>;for better matching;https://github.com/square/okhttp/commit/fd509b937c4a5438fe02ddf06ade5ad56736af5d;Similar;0.6507415175437927
912;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Collapse interceptors into a single chain;Instead of having a chain of application interceptors and a separate chain of network interceptors, this makes a single heterogeneous chain. It makes the <iden> core and network caller into interceptors.;https://github.com/square/okhttp/commit/15a5bc40a4520d935bbc02a3552f51dda77fcc9c;Similar;0.5384355783462524
913;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Update readme and changelog for <version>;<version>;https://github.com/square/okhttp/commit/b8fd4e3de0098c44010800c8206000a21feeb252;Similar;0.6392232179641724
914;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;New <file_name> class to normalize certificate chains  ;The goal of this is to get the root <iden> certificate into the certificate chain, so that it can be considered by the certificate pinner;https://github.com/square/okhttp/commit/18b2660873ed8f028ee72981c882ed676aa08030;Similar;0.5208661556243896
915;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Fix some get prefixes on <file_name> and <method_name>;"-
None";https://github.com/square/okhttp/commit/7826bcb2fb1facb697a4c512776756c05d8c9deb;Similar;0.6471072435379028
916;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Add <method_name>;Might be useful to expose this bookkeeping to app developers;https://github.com/square/okhttp/commit/cc216c6f731f4f08ac29e5619943f502c50bfafd;Similar;0.7351473569869995
917;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Fix flakiness in <method_name>  ;Theres a race where the HTTP engine has been created, but not yet connected and the cancel isnt as immediate as it could be. Fix the test by making sure theres a response to be retrieved. With the upcoming connection pool changes we might make the implementation more robust.;https://github.com/square/okhttp/commit/e36d7ecc26be18021da3555fc8b14381df7af34d;Similar;0.7010499238967896
918;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Change  <file_name>  to not implement java.net.ResponseCache;This marks some methods as  @deprecated and internal-only. Unfortunately we dont have a great mechanism to hide them from the documented <iden>.;https://github.com/square/okhttp/commit/7e28b1d6b6834879556b9c3caa62e49e428351cc;Similar;0.5589861869812012
919;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;The implementation is built around one oversized method that runs top to bottom;I found this was easier to follow than the switch statement recommended by the <iden> standard;https://github.com/square/okhttp/commit/d3c57bd4f38d5d3944da88266dd9b474a84d802b;Similar;0.5666196346282959
920;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Fix <iden> post retransmit in the new API  ;We dont buffer response bodies in the new API. But we should retransmit POST bodies when a request fails.;https://github.com/square/okhttp/commit/5b6f64a46220911466350202ae974f167497225a;Similar;0.553219735622406
921;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Add a test for corner-case behavior;Im looking to make HttpURLConnectionImpl delegate to Job, and that means writing tests for all the weird things it does above HttpEngine.;https://github.com/square/okhttp/commit/2d47bc2631048fc713dbc7dbb6e7603619fce776;Similar;0.5546149611473083
922;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Add some pings to force happens-before in <iden> tests;Previously we were relying on accidents to get our tests to pass;https://github.com/square/okhttp/commit/ff7946416d86aedcf154b868ba869241cd4816e9;Similar;0.5376468896865845
923;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Track <file_name> ownership  ;<file_name> ownership is somewhat racy: when an HttpURLConnection reads the last byte of a connection, its ownership is released and given to the <method_name>;https://github.com/square/okhttp/commit/6c57d76915a7e79cc8b8f743ccd8ecc35889ce7c;Similar;0.6551955938339233
924;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Move  <file_name>  pooling logic  ;"previously we had this ugly, awkward release() method that attempted to manage  <file_name>  pooling, discarding streams for caching, and closing broken streams; move  <file_name>  reuse to  <file_name>, with policy informed by  <method_name>  specifying what to do when the  <file_name>  becomes idle: pool, close or hold, so the  <file_name>  does what its told.";https://github.com/square/okhttp/commit/dac5aed3d5f9307b9d1ab0a8c7840b232d053ef3;Similar;0.7152929306030273
925;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Implement moving bytes between OkBuffers  ;This is more complicated than Id anticipated;https://github.com/square/okhttp/commit/5fe67f1bfc00a1c2027802515079137f6fd70bea;Similar;0.6374016404151917
926;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Similar;0.5974228382110596
927;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Fix checkstyle issues in new <iden> code;checkstyle issues;https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771;Similar;0.5033215284347534
928;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Kill <file_name> in the process  ;Teach <file_name> <iden>;https://github.com/square/okhttp/commit/00a50d1919549b51d941aeb893b2a5ed465aa472;Similar;0.5568808317184448
929;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Introduce a <file_name> interface between engine and connection.;This breaks the direct dependency from <file_name> to <method_name>;https://github.com/square/okhttp/commit/5f87fc19ab269a929b61c088a806a674644caa6a;Similar;0.7002503871917725
930;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Make  <file_name> less flaky;I was seeing flaky results in the debugger because pooled connections were being evicted as the test ran;https://github.com/square/okhttp/commit/a39032cb0af0de4cbc1c18397c64f67074981538;Similar;0.5259267687797546
